"rules","support","confidence","lift","count"
"{OverigPluimvee_184} => {k_5Tot10Jaar_14}",0.0537634408602151,1,1,20
"{OverigPluimvee_184} => {k_10Tot15Jaar_15}",0.0537634408602151,1,1,20
"{OverigPluimvee_184} => {k_15Tot20Jaar_16}",0.0537634408602151,1,1,20
"{OverigPluimvee_184} => {k_20Tot25Jaar_17}",0.0537634408602151,1,1,20
"{OverigPluimvee_184} => {k_25Tot45Jaar_18}",0.0537634408602151,1,1,20
"{OverigPluimvee_184} => {k_45Tot65Jaar_19}",0.0537634408602151,1,1,20
"{OverigPluimvee_184} => {k_65Tot80Jaar_20}",0.0537634408602151,1,1,20
"{OverigPluimvee_184} => {k_80JaarOfOuder_21}",0.0537634408602151,1,1,20
"{OverigPluimvee_184} => {TotaleDruk_22}",0.0537634408602151,1,1,20
"{OverigPluimvee_184} => {GroeneDruk_23}",0.0537634408602151,1,1,20
"{OverigPluimvee_184} => {SterfteRelatief_61}",0.0537634408602151,1,1,20
"{OverigPluimvee_184} => {Nieuwvormingen_64}",0.0537634408602151,1,1,20
"{OverigPluimvee_184} => {ZiektenVanHartEnVaatstelsel_65}",0.0537634408602151,1,1,20
"{OverigPluimvee_184} => {BeroepsopleidendeLeerweg_104}",0.0537634408602151,1,1,20
"{OverigPluimvee_184} => {BeroepsbegeleidendeLeerweg_105}",0.0537634408602151,1,1,20
"{OverigPluimvee_184} => {HogerBeroepsonderwijs_106}",0.0537634408602151,1,1,20
"{OverigPluimvee_184} => {WetenschappelijkOnderwijs_107}",0.0537634408602151,1,1,20
"{OverigPluimvee_184} => {VoortgezetOnderwijs_108}",0.0537634408602151,1,1,20
"{OverigPluimvee_184} => {MiddelbaarBeroepsonderwijs_109}",0.0537634408602151,1,1,20
"{OverigPluimvee_184} => {HogerBeroepsonderwijsBachelor_110}",0.0537634408602151,1,1,20
"{OverigPluimvee_184} => {WoMasterDoctoraal_111}",0.0537634408602151,1,1,20
"{OverigPluimvee_184} => {TotaalAantalBanen_112}",0.0537634408602151,1,1,20
"{OverigPluimvee_184} => {TotaalPersonen_121}",0.0537634408602151,1,1,20
"{OverigPluimvee_184} => {Mannen_122}",0.0537634408602151,1,1,20
"{OverigPluimvee_184} => {Vrouwen_123}",0.0537634408602151,1,1,20
"{OverigPluimvee_184} => {k_35Tot45Jaar_125}",0.0537634408602151,1,1,20
"{OverigPluimvee_184} => {k_45Tot55Jaar_126}",0.0537634408602151,1,1,20
"{OverigPluimvee_184} => {k_55Tot65Jaar_127}",0.0537634408602151,1,1,20
"{OverigPluimvee_184} => {NederlandseAchtergrond_128}",0.0537634408602151,1,1,20
"{OverigPluimvee_184} => {HoofdkostwinnersZonderPartner_131}",0.0537634408602151,1,1,20
"{OverigPluimvee_184} => {HoofdkostwinnersMetPartner_132}",0.0537634408602151,1,1,20
"{OverigPluimvee_184} => {PartnersVanHoofdkostwinner_133}",0.0537634408602151,1,1,20
"{OverigPluimvee_184} => {TotaalActief_134}",0.0537634408602151,1,1,20
"{OverigPluimvee_184} => {WerknemersParticulierBedrijf_135}",0.0537634408602151,1,1,20
"{OverigPluimvee_184} => {Zelfstandigen_137}",0.0537634408602151,1,1,20
"{OverigPluimvee_184} => {TotaalNietActief_138}",0.0537634408602151,1,1,20
"{OverigPluimvee_184} => {Pensioenontvangers65JaarOfOuder_139}",0.0537634408602151,1,1,20
"{OverigPluimvee_184} => {VoortgezetOnderwijs_103}",0.0537634408602151,1,1,20
"{OverigPluimvee_184} => {Basisonderwijs_100}",0.0537634408602151,1,1,20
"{OverigPluimvee_184} => {ZiektenVanAdemhalingsstelsel_66}",0.0537634408602151,1,1,20
"{OverigPluimvee_184} => {OverigeDoodsoorzaken_68}",0.0537634408602151,1,1,20
"{OverigPluimvee_184} => {VestigingUitAndereGemeente_69}",0.0537634408602151,1,1,20
"{OverigPluimvee_184} => {VertrekNaarAndereGemeente_70}",0.0537634408602151,1,1,20
"{OverigPluimvee_184} => {VerhuismobiliteitRelatief_73}",0.0537634408602151,1,1,20
"{OverigPluimvee_184} => {Immigratie_74}",0.0537634408602151,1,1,20
"{OverigPluimvee_184} => {Emigratie_75}",0.0537634408602151,1,1,20
"{OverigPluimvee_184} => {InwonersOp31December_78}",0.0537634408602151,1,1,20
"{OverigPluimvee_184} => {GemiddeldAantalInwoners_81}",0.0537634408602151,1,1,20
"{OverigPluimvee_184} => {TotaalAantalParticuliereHuishoudens_82}",0.0537634408602151,1,1,20
"{OverigPluimvee_184} => {Eenpersoonshuishoudens_83}",0.0537634408602151,1,1,20
"{OverigPluimvee_184} => {HuishoudensZonderKinderen_84}",0.0537634408602151,1,1,20
"{OverigPluimvee_184} => {HuishoudensMetKinderen_85}",0.0537634408602151,1,1,20
"{OverigPluimvee_184} => {Eenpersoonshuishoudens_86}",0.0537634408602151,1,1,20
"{OverigPluimvee_184} => {HuishoudensZonderKinderen_87}",0.0537634408602151,1,1,20
"{OverigPluimvee_184} => {HuishoudensMetKinderen_88}",0.0537634408602151,1,1,20
"{OverigPluimvee_184} => {GemiddeldeHuishoudensgrootte_89}",0.0537634408602151,1,1,20
"{OverigPluimvee_184} => {VoorraadOp1Januari_90}",0.0537634408602151,1,1,20
"{OverigPluimvee_184} => {Woningdichtheid_93}",0.0537634408602151,1,1,20
"{OverigPluimvee_184} => {Koopwoningen_94}",0.0537634408602151,1,1,20
"{OverigPluimvee_184} => {Huurwoningen_95}",0.0537634408602151,1,1,20
"{OverigPluimvee_184} => {Woningen_97}",0.0537634408602151,1,1,20
"{OverigPluimvee_184} => {NietWoningen_98}",0.0537634408602151,1,1,20
"{OverigPluimvee_184} => {GemiddeldeWoningwaarde_99}",0.0537634408602151,1,1,20
"{OverigPluimvee_184} => {GeregistreerdeMisdrijvenPer1000Inw_3}",0.0537634408602151,1,1,20
"{Kalkoenen_182} => {Rijkswegen_212}",0.0510752688172043,0.826086956521739,1.16403162055336,19
"{Kalkoenen_182} => {Kippen_181}",0.0564516129032258,0.91304347826087,1.23062381852552,21
"{Kalkoenen_182} => {Varkens_180}",0.0618279569892473,1,1.29166666666667,23
"{Kalkoenen_182} => {AantalBioscopenBinnen10Km_232}",0.0537634408602151,0.869565217391304,1.01722723543888,20
"{Kalkoenen_182} => {NatuurlijkGrasland_192}",0.0591397849462366,0.956521739130435,1.08483563096501,22
"{Kalkoenen_182} => {Marokko_47}",0.0564516129032258,0.91304347826087,1.02924901185771,21
"{Kalkoenen_182} => {AantalScholenHavoVwoBinnen5Km_225}",0.0510752688172043,0.826086956521739,0.92841192696703,19
"{Kalkoenen_182} => {TuinbouwOpenGrond_189}",0.0618279569892473,1,1.11711711711712,23
"{Kalkoenen_182} => {Geiten_178}",0.0591397849462366,0.956521739130435,1.05900621118012,22
"{Kalkoenen_182} => {ProvincialeWegen_211}",0.0537634408602151,0.869565217391304,0.959876145013547,20
"{Kalkoenen_182} => {Groenvoedergewassen_194}",0.0618279569892473,1,1.10385756676558,23
"{Kalkoenen_182} => {VasteMest_199}",0.0618279569892473,1,1.10385756676558,23
"{Kalkoenen_182} => {Turkije_50}",0.0537634408602151,0.869565217391304,0.945842868039664,20
"{Kalkoenen_182} => {Akkerbouw_188}",0.0618279569892473,1,1.07514450867052,23
"{Kalkoenen_182} => {BijstandGerelateerdVanafAOWLeeftijd_161}",0.0564516129032258,0.91304347826087,0.976011994002998,21
"{Kalkoenen_182} => {TijdelijkGrasland_193}",0.0618279569892473,1,1.04494382022472,23
"{Kalkoenen_182} => {AantalScholenVmboBinnen5Km_223}",0.0564516129032258,0.91304347826087,0.951406649616368,21
"{Kalkoenen_182} => {MigratiesaldoRelatief_77}",0.0591397849462366,0.956521739130435,0.991159016591983,22
"{Kalkoenen_182} => {WeinigStedelijk_55}",0.0618279569892473,1,1.03621169916435,23
"{Kalkoenen_182} => {VoormaligeNederlandseAntillenAruba_48}",0.0618279569892473,1,1.02762430939227,23
"{Kalkoenen_182} => {Nieuwbouwwoningen_91}",0.0618279569892473,1,1.01917808219178,23
"{Kalkoenen_182} => {DunneMest_198}",0.0618279569892473,1,1.01917808219178,23
"{Kalkoenen_182} => {AantalZiekenhuizenBinnen20Km_217}",0.0618279569892473,1,1.01639344262295,23
"{Kalkoenen_182} => {Migratiesaldo_76}",0.0618279569892473,1,1.01362397820163,23
"{Kalkoenen_182} => {Schapen_177}",0.0618279569892473,1,1.01362397820163,23
"{Kalkoenen_182} => {SaldoVermeerderingWoningenRelatief_92}",0.0618279569892473,1,1.01086956521739,23
"{Kalkoenen_182} => {GeboorteoverschotRelatief_63}",0.0618279569892473,1,1.01086956521739,23
"{Kalkoenen_182} => {EigendomOnbekend_96}",0.0618279569892473,1,1.01086956521739,23
"{Kalkoenen_182} => {Suriname_49}",0.0591397849462366,0.956521739130435,0.966918714555766,22
"{Kalkoenen_182} => {Marokko_38}",0.0618279569892473,1,1.01086956521739,23
"{Kalkoenen_182} => {Rundvee_176}",0.0618279569892473,1,1.01086956521739,23
"{Kalkoenen_182} => {Turkije_41}",0.0618279569892473,1,1.01086956521739,23
"{Kalkoenen_182} => {BinnenlandsMigratiesaldoRelatief_72}",0.0618279569892473,1,1.00813008130081,23
"{Kalkoenen_182} => {Geboorteoverschot_62}",0.0618279569892473,1,1.00813008130081,23
"{Kalkoenen_182} => {PaardenEnPonyS_179}",0.0618279569892473,1,1.00813008130081,23
"{Kalkoenen_182} => {WaterTotaal_249}",0.0591397849462366,0.956521739130435,0.96429833863556,22
"{Kalkoenen_182} => {Binnenwater_250}",0.0591397849462366,0.956521739130435,0.96429833863556,22
"{Kalkoenen_182} => {BevolkingsgroeiRelatief_80}",0.0618279569892473,1,1.00540540540541,23
"{Kalkoenen_182} => {BinnenlandsMigratiesaldo_71}",0.0618279569892473,1,1.00540540540541,23
"{Kalkoenen_182} => {Bevolkingsgroei_79}",0.0618279569892473,1,1.00269541778976,23
"{Kalkoenen_182} => {UitwendigeDoodsoorzaken_67}",0.0618279569892473,1,1.00269541778976,23
"{Kalkoenen_182} => {NietStedelijk_56}",0.0618279569892473,1,1.00269541778976,23
"{Kalkoenen_182} => {KaliUitscheiding_197}",0.0618279569892473,1,1.00269541778976,23
"{Kalkoenen_182} => {Fosfaatuitscheiding_196}",0.0618279569892473,1,1.00269541778976,23
"{Kalkoenen_182} => {Stikstofuitscheiding_195}",0.0618279569892473,1,1.00269541778976,23
"{Kalkoenen_182} => {BlijvendGrasland_191}",0.0618279569892473,1,1.00269541778976,23
"{Kalkoenen_182} => {TotaleOppervlakte_187}",0.0618279569892473,1,1.00269541778976,23
"{Kalkoenen_182} => {Eenpersoonshuishoudens_144}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {InkomenUitArbeid_149}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {TotaalParticuliereHuishoudens_148}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {Overdrachtsinkomen_151}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {Eenpersoonshuishoudens_152}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {Meerpersoonshuishoudens_145}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {Meerpersoonshuishoudens_153}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {EigenWoning_154}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {EigenWoning_146}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {UitkeringsontvangersTotaal_156}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {ALandbouwBosbouwEnVisserij_169}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {BedrijfsvestigingenTotaal_168}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {AOW_167}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {GIHandelEnHoreca_171}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {WajongUitkering_166}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {HJVervoerInformatieEnCommunicatie_172}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {KLFinancieleDienstenOnroerendGoed_173}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {MNZakelijkeDienstverlening_174}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {RUCultuurRecreatieOverigeDiensten_175}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {WIAUitkeringWGARegeling_165}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {WAOUitkering_164}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {ArbeidsongeschiktheidTotaal_163}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {BijstandTotDeAOWLeeftijd_162}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {BijstandGerelateerdTotAOWLeeftijd_160}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {Werkloosheid_159}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {VanafDeAOWLeeftijd_158}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {TotDeAOWLeeftijd_157}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {BFNijverheidEnEnergie_170}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {PersonenautoS_200}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {AfstandTotSchoolVmbo_222}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {AfstandTotSchoolHavoVwo_224}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {AfstandTotGroteSupermarkt_226}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {AantalGroteSupermarktenBinnen3Km_227}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {AfstandTotRestaurant_228}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {AantalRestaurantsBinnen3Km_229}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {AfstandTotBibliotheek_230}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {AfstandTotBioscoop_231}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {AfstandTotZwembad_233}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {AfstandTotOpritHoofdverkeersweg_236}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {AfstandTotTreinstation_237}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {TotaleOppervlakte_247}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {Land_248}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {Omgevingsadressendichtheid_252}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {Wijken_310}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {Buurten_311}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {AantalBasisonderwijsscholenBinnen3Km_221}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {AfstandTotSchoolBasisonderwijs_220}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {PersonenautoSRelatief_201}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {PersonenautoSParticulieren_202}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {PersonenautoSParticulierenRelatief_203}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {Bedrijfsmotorvoertuigen_204}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {Motorfietsen_205}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {MotorfietsenRelatief_206}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {VoertuigenMetBromfietskenteken_207}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {VoertuigenMetBromfietskenteken_208}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {TotaleWeglengte_209}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {GemeentelijkeEnWaterschapswegen_210}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {AfstandTotHuisartsenpraktijk_213}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {AantalHuisartsenpraktijkenBinnen3Km_214}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {AfstandTotHuisartsenpost_215}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {AfstandTotZiekenhuis_216}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {AfstandTotKinderdagverblijf_218}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {AantalKinderdagverblijvenBinnen3Km_219}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {Overdrachtsinkomen_143}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {InkomenUitArbeid_141}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {TotaalParticuliereHuishoudens_140}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {Gehuwd_26}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {Gescheiden_27}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {Verweduwd_28}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {Inwoners15JaarOfOuder_29}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {Ongehuwd_30}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {Gehuwd_31}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {Gescheiden_32}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {Verweduwd_33}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {NederlandseAchtergrond_34}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {TotaalMetMigratieachtergrond_35}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {WesterseMigratieachtergrond_36}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {TotaalNietWesterseMigratieachtergrond_37}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {VoormaligeNederlandseAntillenAruba_39}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {Suriname_40}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {OverigNietWesterseMigratieachtergrond_42}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {NederlandseAchtergrond_43}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {TotaalMetMigratieachtergrond_44}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {WesterseMigratieachtergrond_45}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {TotaalNietWesterseMigratieachtergrond_46}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {OverigNietWesterseMigratieachtergrond_51}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {Bevolkingsdichtheid_57}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {Geboorte_58}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {GeboorteRelatief_59}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {Sterfte_60}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {Ongehuwd_25}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {GrijzeDruk_24}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {number}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {TotaleBevolking_1}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {Mannen_2}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {Vrouwen_3}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {JongerDan5Jaar_4}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {k_5Tot10Jaar_5}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {k_10Tot15Jaar_6}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {k_15Tot20Jaar_7}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {k_20Tot25Jaar_8}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {k_25Tot45Jaar_9}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {k_45Tot65Jaar_10}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {k_65Tot80Jaar_11}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {k_80JaarOfOuder_12}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {JongerDan5Jaar_13}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {k_5Tot10Jaar_14}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {k_10Tot15Jaar_15}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {k_15Tot20Jaar_16}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {k_20Tot25Jaar_17}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {k_25Tot45Jaar_18}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {k_45Tot65Jaar_19}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {k_65Tot80Jaar_20}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {k_80JaarOfOuder_21}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {TotaleDruk_22}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {GroeneDruk_23}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {SterfteRelatief_61}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {Nieuwvormingen_64}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {ZiektenVanHartEnVaatstelsel_65}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {BeroepsopleidendeLeerweg_104}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {BeroepsbegeleidendeLeerweg_105}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {HogerBeroepsonderwijs_106}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {WetenschappelijkOnderwijs_107}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {VoortgezetOnderwijs_108}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {MiddelbaarBeroepsonderwijs_109}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {HogerBeroepsonderwijsBachelor_110}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {WoMasterDoctoraal_111}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {TotaalAantalBanen_112}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {TotaalPersonen_121}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {Mannen_122}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {Vrouwen_123}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {k_35Tot45Jaar_125}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {k_45Tot55Jaar_126}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {k_55Tot65Jaar_127}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {NederlandseAchtergrond_128}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {HoofdkostwinnersZonderPartner_131}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {HoofdkostwinnersMetPartner_132}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {PartnersVanHoofdkostwinner_133}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {TotaalActief_134}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {WerknemersParticulierBedrijf_135}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {Zelfstandigen_137}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {TotaalNietActief_138}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {Pensioenontvangers65JaarOfOuder_139}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {VoortgezetOnderwijs_103}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {Basisonderwijs_100}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {ZiektenVanAdemhalingsstelsel_66}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {OverigeDoodsoorzaken_68}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {VestigingUitAndereGemeente_69}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {VertrekNaarAndereGemeente_70}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {VerhuismobiliteitRelatief_73}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {Immigratie_74}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {Emigratie_75}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {InwonersOp31December_78}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {GemiddeldAantalInwoners_81}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {TotaalAantalParticuliereHuishoudens_82}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {Eenpersoonshuishoudens_83}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {HuishoudensZonderKinderen_84}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {HuishoudensMetKinderen_85}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {Eenpersoonshuishoudens_86}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {HuishoudensZonderKinderen_87}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {HuishoudensMetKinderen_88}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {GemiddeldeHuishoudensgrootte_89}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {VoorraadOp1Januari_90}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {Woningdichtheid_93}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {Koopwoningen_94}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {Huurwoningen_95}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {Woningen_97}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {NietWoningen_98}",0.0618279569892473,1,1,23
"{Kalkoenen_182} => {GemiddeldeWoningwaarde_99}",0.0618279569892473,1,1,23
